Date,Open,High,Low,Last,Volume,Open Interest
2020/12/24,594,600,593.75,598,2779,10996
2020/12/23,585,598.75,583,594.75,1209,10565
2020/12/22,586.25,589.25,581,587.25,775,10532
2020/12/21,584.75,587.25,577.75,586.25,1022,10578
2020/12/18,584.75,588.25,581.25,584.5,777,10509
2020/12/17,576,584.5,575,583.5,981,10384
2020/12/16,576,579,571,575.25,730,10311
2020/12/15,574,579.5,574,576.25,1573,10278
2020/12/14,588.25,589,572.25,574.5,2965,9770
2020/12/11,571.25,582.25,566.5,578.25,1950,11483
2020/12/10,565.5,572.25,564.25,570.75,2395,11164
2020/12/9,552.5,566.25,552,563.5,1671,10703
2020/12/8,556.5,556.75,551.5,552,2472,10612
2020/12/7,559.75,559.75,554.25,557,1889,10959
2020/12/4,561,563.5,557.75,558.75,1399,10773
2020/12/3,564.25,565.75,561.25,561.75,1451,10565
2020/12/2,556,566.5,556,564.25,2252,10396
2020/12/1,561.75,565.25,555.25,558,1518,10149
2020/11/30,575.75,577.5,561.25,561.5,376,9810
2020/11/27,572,578.5,572,578.5,1829,9816
2020/11/26,578.75,581.5,569.25,569.75,1497,9576
2020/11/25,578.75,581.5,569.25,569.75,1497,9576
2020/11/24,570.25,579.25,567.25,578.5,1601,0
2020/11/23,571.5,575.75,569.25,569.75,1900,8797
2020/11/20,571.75,576.75,568.5,570,1345,8510
2020/11/19,574.5,578.5,571.5,571.75,1144,8200
2020/11/18,574.5,578,571.75,575.75,1148,7935
2020/11/17,577,580,573.75,574,419,7958
2020/11/16,574.75,580,570,577.25,797,7871
2020/11/13,570,577.5,569.75,576.25,1082,7783
2020/11/12,579.5,579.75,573,573.25,1049,7569
2020/11/11,583.5,587.75,578.75,579.75,1130,7383
2020/11/10,574,586,573,584,365,7080
2020/11/9,577.75,580.75,573,576,974,6980
2020/11/6,581.25,585.5,577,577.25,720,6704
2020/11/5,577.5,592,577.5,581.25,629,6664
2020/11/4,571.25,578.5,568,577.5,592,6616
2020/11/3,574.25,579.75,570.5,572,830,6596
2020/11/2,565,577,564.75,574.25,997,6660
2020/10/30,570,574.25,565.25,569.75,729,6365
2020/10/29,571.75,576.5,567,569.25,559,6272
2020/10/28,577.5,578.25,569.25,571.75,752,6242
2020/10/27,578.5,585.75,577.5,580,448,6143
2020/10/26,590.5,590.5,578.5,580.75,743,5997
2020/10/23,585,594,585,591.5,868,5818
2020/10/22,595.5,599,587.5,587.75,1474,5796
2020/10/21,593.5,600.5,592.25,596,1022,5855
2020/10/20,585.25,594,584.75,593.5,1071,6063
2020/10/19,578,586.25,576.75,586.25,1141,5841
2020/10/16,579.25,584,575.25,577.5,1080,5731
2020/10/15,568,580,568,579.25,326,5460
2020/10/14,567.25,572.25,563.75,567.75,163,5334
2020/10/13,566.75,569.5,565,566,269,5314
2020/10/12,568.5,571,563.75,564.75,814,5254
2020/10/9,564.5,574.5,564.5,566.75,765,4957
2020/10/8,570.25,576.5,561.5,564.5,3003,4725
2020/10/7,560.5,574.75,560.5,571,519,4050
2020/10/6,558.25,567.25,558.25,560,553,4011
2020/10/5,560.25,562,555.25,558.5,218,3963
2020/10/2,553.25,561.75,552.25,554.25,333,3940
2020/10/1,559,561.75,555,556.25,3000,40037
2020/9/30,551,568.75,551,561,388,4000
2020/9/29,549.25,551.25,545.5,546.75,156,3897
2020/9/28,550.75,552,546.75,550.75,198,3830
2020/9/25,555,555.75,551,551.75,98,3832
2020/9/24,552.75,556.5,551.25,555.5,1137,3814
2020/9/23,560,560.25,554,555.25,116,3820
2020/9/22,555,563.25,555,560.25,236,3815
2020/9/21,570.5,570.5,553.5,555.25,509,3843
2020/9/18,561.75,574.75,561.75,571.25,205,3871
2020/9/17,551,562.75,551,561.5,108,3882
2020/9/16,546.25,552.75,546.25,552.75,606,3870
2020/9/15,552.5,555.25,546.25,547,280,3868
2020/9/14,553.75,555.5,551.25,552.5,75,3875
2020/9/11,548.5,551,544.25,545.25,2065,10459
2020/9/10,547,557,546.25,548.5,862,10493
2020/9/9,550,553,548.75,549,11900,10683
2020/9/8,554.25,555.25,549,550,1762,10851
2020/9/7,560,560,554.25,555.75,1022,11252
2020/9/4,560,560,554.25,555.75,1022,11252
2020/9/3,559.75,561,558.25,560.5,1898,11429
2020/9/2,558.25,561.25,557.5,560,2042,11768
2020/9/1,550,560.75,549.25,558.25,1829,11604
2020/8/31,549.75,558.5,547.25,551.5,921,11396
2020/8/28,551.5,554.5,547.75,551,2603,11335
2020/8/27,543.75,555,543.75,552,13400,11468
2020/8/26,540,544.75,538.25,544,1281,11399
2020/8/25,531.75,544,531.5,541.5,1433,11373
2020/8/24,539.25,541,530.75,531.25,3097,10774
2020/8/21,537.5,542.25,534.5,540,23212,10054
2020/8/20,533.5,539.25,532.25,538.5,1183,9778
2020/8/19,533.25,538.5,531.75,535,1057,9473
2020/8/18,532.25,535,529,533.25,7712,94225
2020/8/17,528,536.25,528,532.25,868,9220
2020/8/14,524.5,530.5,524,525,711,9050
2020/8/13,520.75,527,520.75,523.5,1626,8791
2020/8/12,522.75,523,520.25,520.75,899,8212
2020/8/11,522.75,525.5,522.75,523,543,7760
2020/8/10,524.5,524.75,521.25,521.5,2055,7612
2020/8/7,525,526.5,521.75,525.25,1416,7237
2020/8/6,529.5,532,525.5,525.5,692,7076
2020/8/5,530.5,532.75,530,530.5,1612,7022
2020/8/4,534,534,530,530.5,354,6769
2020/8/3,536.25,536.25,533.25,534.5,289,6751
2020/7/31,539.75,543.5,536.75,541,568,6724
2020/7/30,538.75,539.75,536.75,539.75,161,6593
2020/7/29,535,540.25,535,538.75,982,6542
2020/7/28,536.25,539,534,534,417,6283
2020/7/27,541.75,541.75,535.75,536,226,6246
2020/7/24,538,547,538,541.75,185,6270
2020/7/23,538.75,541,537.5,537.5,261,6288
2020/7/22,539.5,545.25,539.5,541.75,131,6230
2020/7/21,535.5,542.75,535.5,539,618,6211
2020/7/20,540.25,540.25,533.5,535,777,6117
2020/7/17,542,543.5,539.25,541,442,6011
2020/7/16,551,552.25,542,542.5,339,5994
2020/7/15,544,553.5,543.25,553,215,5937
2020/7/14,544.5,549,544,544,316,5908
2020/7/13,534.5,539.75,528.5,532,3272,15420
2020/7/10,536,543.5,530.5,538.25,2141,0
2020/7/9,536,543,533.25,539,2649,15699
2020/7/8,527,537.75,527,537,622,15188
2020/7/7,526.5,528.25,525.5,526.75,567,15088
2020/7/6,527,528.75,524.75,525.5,989,14998
2020/7/3,530.75,531.5,523.5,523.75,1876,14707
2020/7/2,530.75,531.5,523.5,523.75,1876,14707
2020/7/1,532.75,534.25,526,530.25,2841,14717
2020/6/30,526,537,523.75,533.5,1827,14198
2020/6/29,525,525.25,522.25,524.25,2609,13880
2020/6/26,531.5,532.25,523.25,523.5,1312,13178
2020/6/25,536,536,530.5,531.5,1388,13107
2020/6/24,535,538,535,536,1534,12680
2020/6/23,540,540,534,535,1093,12877
2020/6/22,546,547.5,539,539.75,2191,12952
2020/6/19,545.5,548.5,542.75,546,2092,12582
2020/6/18,541.75,549,541.5,546.5,1588,12087
2020/6/17,538.75,546.5,536.25,541.75,927,12052
2020/6/16,540.25,543.25,535.25,538.75,673,11894
2020/6/15,538.25,541,537.5,538.75,1667,11805
2020/6/12,541.5,544.5,538.25,538.5,1339,11935
2020/6/11,547.25,549,540.25,540.75,1053,11609
2020/6/10,550.5,554.25,545.25,545.75,835,11399
2020/6/9,549,551.5,545.5,551,1531,11444
2020/6/8,544.5,551.75,542.75,550.75,1233,11412
2020/6/5,553,554,543.25,545.25,1814,11672
2020/6/4,547.5,554.25,547.5,551.25,478,11348
2020/6/3,541.75,545.25,541,544.25,607,11304
2020/6/2,546.5,546.5,540.25,540.75,532,11350
2020/6/1,548.75,548.75,539.5,545,991,11198
2020/5/29,543.5,549.5,540,548.75,1066,11003
2020/5/28,537.75,547,537.25,544,747,10657
2020/5/27,541.75,543.75,537.25,537.75,510,10381
2020/5/26,535.5,544.75,535.5,541.5,485,10407
2020/5/25,541,541.75,536,537.75,1198,10291
2020/5/22,541,541.75,536,537.75,1198,10291
2020/5/21,545,550.5,540.25,542.25,1003,9940
2020/5/20,534,546.75,533.75,544.25,592,9786
2020/5/19,531.75,535.75,531.75,532.75,271,9574
2020/5/18,534.25,534.25,529.5,529.75,698,9577
2020/5/15,533,537.25,531,531.25,608,9565
2020/5/14,533.75,538.5,531.5,532.75,1118,9438
2020/5/13,530.25,530.25,518.75,519.75,1423,17679
2020/5/12,529,531.75,524.25,531.25,2145,17534
2020/5/11,528.5,534.25,528.25,529.5,1309,17389
2020/5/8,519.75,527,519.75,526.25,1009,17016
2020/5/7,519.75,525.5,519.75,521.75,972,16989
2020/5/6,521,521,517,518.25,2304,17052
2020/5/5,521.25,523,517.5,521,1951,16554
2020/5/4,517,520.5,513.25,519.25,1268,15939
2020/5/1,524.25,526.25,517.25,517.75,2066,15677
2020/4/30,518.25,528,515.5,525.75,2747,15427
2020/4/29,525.25,525.25,517,518.5,1282,14878
2020/4/28,521.5,527,521,525.5,2722,14923
2020/4/27,526.25,527,520.5,520.5,2193,14852
2020/4/24,529.25,530,522.75,524.5,2117,15030
2020/4/23,526,534.75,526,530.25,1569,14505
2020/4/22,529,529.25,525.5,526.75,2036,14569
2020/4/21,534.75,537,527.5,528,2588,14067
2020/4/20,530.75,546,530.75,534,1582,12932
2020/4/17,531.75,533,529.25,530.25,1476,12476
2020/4/16,537.25,541.5,530.5,531,1046,11974
2020/4/15,544.25,544.25,533.75,537.25,2086,11924
2020/4/14,548,549,541,543.5,878,11368
2020/4/13,553,556.5,546.25,548.25,1268,11445
2020/4/10,548,555,546.25,553,402,11174
2020/4/9,548,555,546.25,553,402,11174
2020/4/8,543.25,550.75,543.25,548.75,446,11211
2020/4/7,547.75,547.75,542.5,543.75,320,11140
2020/4/6,545.25,550.5,545.25,546.5,655,11068
2020/4/3,539.25,546.25,536.25,544,667,11050
2020/4/2,543.5,545,535.25,538.75,590,11066
2020/4/1,556,556,542,543.5,772,11104
2020/3/31,553,557.5,551.25,556.75,1066,11317
2020/3/30,554,558.75,548.25,553.25,1399,11005
2020/3/27,545.75,559.25,545.75,553.75,1494,10910
2020/3/26,553.5,557,544.5,548.25,2144,10406
2020/3/25,550.75,558,549.75,554.5,1096,10263
2020/3/24,544.25,551.75,540,551,2363,10402
2020/3/23,538,551.75,537.25,546.25,2170,9909
2020/3/20,536.5,545.5,536.5,538.25,3085,9460
2020/3/19,528.25,545.5,528,536.5,1753,9177
2020/3/18,528.5,534.25,525,527.25,1382,9285
2020/3/17,530.5,538,527,528.5,1259,9587
2020/3/16,526.5,533.75,524.75,529.75,795,9510
2020/3/13,531,536,526.75,528.5,2891,9520
2020/3/12,522.5,523.25,514.25,520.25,3046,16156
2020/3/11,529.25,531.75,522.5,522.75,2833,15660
2020/3/10,532,536.25,527.75,529.25,2751,15150
2020/3/9,529.25,535,525,530.75,3255,15009
2020/3/6,532,536.25,527.5,535,4488,0
2020/3/5,539.25,540.5,530.75,531.75,2008,13814
2020/3/4,543.5,543.5,537.5,538.75,2673,13692
2020/3/3,538.25,547.25,537.5,543.25,2010,13902
2020/3/2,532.5,538.75,530.75,537.5,4458,14113
2020/2/28,533.75,538.5,525.25,536.75,1759,0
2020/2/27,538,538.75,532.75,533.5,2331,13383
2020/2/26,539.25,543,536.75,539.75,2096,13806
2020/2/25,537.75,540,536,539.25,2546,13266
2020/2/24,546.5,547,536.75,537.25,3325,13450
2020/2/21,549.5,555.25,546.5,547.5,1596,12601
2020/2/20,554.25,554.75,549,549.25,1677,12288
2020/2/19,556,556,548.25,555.25,2936,11978
2020/2/18,548.75,558.75,546,557.5,1708,11070
2020/2/17,544.25,546.5,543.5,543.5,1845,10400
2020/2/14,544.25,546.5,543.5,543.5,1845,10400
2020/2/13,547,548.25,544,544.25,1849,9772
2020/2/12,549.25,550.25,546.25,549,1619,9670
2020/2/11,551.25,553,548.25,549.5,930,9232
2020/2/10,552.5,555.5,551,551.75,634,8854
2020/2/7,551,556,550.75,554.25,947,0
2020/2/6,554.25,555.5,551,551.5,559,8406
2020/2/5,550.75,555.5,550.75,553.5,702,8244
2020/2/4,552.5,558.75,550,550.75,703,8065
2020/2/3,550.5,554.5,550,552.5,768,7846
2020/1/31,557,559,551,552.25,1371,8017
2020/1/30,554,556.75,551.5,555,462,8097
2020/1/29,559.5,561,553.75,553.75,411,7958
2020/1/28,563.75,565.5,558.25,559.75,560,7904
2020/1/27,560,565.5,557.5,564.25,1137,0
2020/1/24,570.5,570.5,563.25,565,841,7601
2020/1/23,569.5,575,569.5,572,1649,7408
2020/1/22,576.5,582.5,570.5,572,1092,7240
2020/1/21,573.75,577.5,572,577,1112,7028
2020/1/20,566.75,576,565.75,575.25,882,6939
2020/1/17,566.75,576,565.75,575.25,882,6939
2020/1/16,571,574.25,566,566.75,978,7019
2020/1/15,571.25,577,567,570.5,567,7054
2020/1/14,570.5,575.5,567.25,571,288,6937
2020/1/13,572.5,572.5,568.75,570.75,1287,6836
2020/1/10,567,575,566.5,573.75,785,6623
2020/1/9,564,570.5,564,567.25,191,6516
2020/1/8,561.25,566,560.5,564.25,536,6523
2020/1/7,564.5,564.5,560.5,563.5,278,6554
2020/1/6,564.25,567.5,561.5,565,359,6542
2020/1/3,575.5,576.75,564.5,564.75,515,6594
2020/1/2,577.75,582,573.5,575.25,701,6712
2019/12/31,573,578.25,573,577.25,774,6653
2019/12/30,569.5,574.5,569.5,574.25,372,6562
2019/12/27,564.75,569.5,564.75,569.25,82,6687
2019/12/26,560.5,564.25,560.5,564.25,395,6685
2019/12/25,554.5,560.25,554.5,559.5,266,6672
2019/12/24,554.5,560.25,554.5,559.5,266,6672
2019/12/23,555.5,555.75,553.5,554.5,267,6712
2019/12/20,556,556.25,549,553.25,562,6733
2019/12/19,553.5,560.75,553.5,557,722,6605
2019/12/18,553.75,556.5,551.75,554.25,526,6626
2019/12/17,552,555.5,551.5,555.5,1377,6494
2019/12/16,543,557.75,543,553,563,6191
2019/12/13,542,549.5,540,542.75,568,6119
2019/12/12,526.5,536.5,526.25,531.25,398,11887
2019/12/11,525.25,528,524.5,527,1058,11721
2019/12/10,521.5,527,521,526.5,891,11685
2019/12/9,521,525.5,521,522,775,11408
2019/12/6,523.25,527.5,520.5,521,2144,11163
2019/12/5,523,528.75,522.25,522.75,1216,10614
2019/12/4,523,527.25,522.25,524.25,1057,10285
2019/12/3,519.5,525.75,519.5,522.5,627,10445
2019/12/2,521.25,523,519,519,1272,10272
2019/11/29,518,523.75,518,523,1297,9889
2019/11/28,521.25,522.25,518,518.5,2508,9528
2019/11/27,521.25,522.25,518,518.5,2508,9528
2019/11/26,522.25,522.75,518,521.75,3441,8842
2019/11/25,516,521.75,516,521,1598,7641
2019/11/22,519.75,521.25,516.5,516.5,1207,7551
2019/11/21,525.5,527.25,519,519.5,1390,7157
2019/11/20,528.75,533.5,525.25,525.75,847,7110
2019/11/19,527.75,529.5,526.75,528.25,801,6947
2019/11/18,529.25,533.5,528,529.25,1491,6804
2019/11/15,537,537,529.25,530,897,6769
2019/11/14,539.5,540.75,537,537.75,615,6567
2019/11/13,544.5,546,539.75,539.75,543,6687
2019/11/12,541.75,547,541,546.5,370,6593
2019/11/11,543.5,544.5,541,541.25,613,6558
2019/11/8,544,552,543.5,545.25,605,6362
2019/11/7,549,552.5,544.25,545.75,485,6307
2019/11/6,551.75,552,549,549.5,306,6187
2019/11/5,552,554.75,551.5,552.75,245,6027
2019/11/4,554,554,551,552,242,5999
2019/11/1,550.5,559,548.75,558.5,620,5959
2019/10/31,548.25,551,545.5,551,176,5837
2019/10/30,549.75,553,545.5,548.75,509,5799
2019/10/29,551.5,552.75,548.5,550.75,208,5600
2019/10/28,559.75,560,550.75,552,98,5590
2019/10/25,563,564.25,560,560.75,441,5577
2019/10/24,568,571.75,560.75,562.75,326,5542
2019/10/23,561.5,566.5,557.5,565.75,509,5457
2019/10/22,561,564.25,558.75,561.5,219,5439
2019/10/21,563.25,567.75,559.75,559.75,284,5410
2019/10/18,572,572,566,567.25,478,5391
2019/10/17,572.75,579,571,574.5,100,5354
2019/10/16,568.5,573.25,567,573.25,45,5386
2019/10/15,571,571,568,569,287,5385
2019/10/14,572,575.5,569,575.5,476,5454
2019/10/11,557.25,573,557.25,570.75,346,5562
2019/10/10,564.75,568.5,554.25,558.25,392,5532
2019/10/9,566.25,569.5,563.75,564.75,165,5401
2019/10/8,562.25,567.25,559,566.25,117,5407
2019/10/7,560.75,562.5,558.75,561.25,162,5384
2019/10/4,552.5,561,552.5,559,191,5420
2019/10/3,549.25,552.75,549.25,552.5,442,5510
2019/10/2,558,558.25,547.25,553.5,397,5566
2019/10/1,570,570.25,553.25,557.5,885,5531
2019/9/30,572.25,578.5,566.5,568,616,5397
2019/9/27,571.25,576.25,569.5,569.75,1379,5374
2019/9/26,574,578.25,569.75,572,1031,5155
2019/9/25,565.5,576.5,565.5,574.25,640,5102
2019/9/24,557,568.25,557,565.75,1253,5104
2019/9/23,550,559.75,550,558,1435,5092
2019/9/20,543.5,557.25,543,548.5,1090,5134
2019/9/19,538.5,549,538.5,544.5,417,5143
2019/9/18,533.25,540,533.25,539,458,5086
2019/9/17,535,537,531.75,533,87,5040
2019/9/16,531.75,537.25,531.75,535,406,5038
2019/9/13,533.25,536,528.75,532,464,4975
2019/9/12,517,523,514.75,522,1710,16353
2019/9/11,519,520,515.75,517,2040,15880
2019/9/10,511.25,521.25,511.25,518.75,1204,15217
2019/9/9,509.75,514,507,511.5,3222,15102
2019/9/6,520,520,507.75,509,2126,14185
2019/9/5,508,517.75,508,515.5,2371,13525
2019/9/4,500.5,509,500.5,508,1979,12741
2019/9/3,509.75,511.5,500.25,500.75,2611,12213
2019/9/2,516,517.75,510,510.5,1754,12150
2019/8/30,516,517.75,510,510.5,1754,12150
2019/8/29,520,520.25,515.75,516.25,2159,12670
2019/8/28,525.5,526.25,520,520,1108,12087
2019/8/27,525,528.25,523.75,524.25,1786,11618
2019/8/26,526.25,527.5,524.5,525.25,3073,11381
2019/8/23,526.5,528,524.75,527.5,1896,10554
2019/8/22,528.5,530.5,525.5,526.25,901,10104
2019/8/21,530,531,527.25,529.25,725,10051
2019/8/20,531.5,533,529.75,530.25,752,9773
2019/8/19,532.5,532.75,530.5,531.75,254,9554
2019/8/16,530.5,533.5,530.5,533,1222,9536
2019/8/15,533,536.25,529.25,530,739,9328
2019/8/14,533.5,536.5,532.25,532.75,1695,0
2019/8/13,538,540.5,530.25,531.75,4837,8704
2019/8/12,545.25,555,535,537,691,7515
2019/8/9,545.5,547.25,544.25,544.5,619,7292
2019/8/8,545.5,549,544,545.75,333,7178
2019/8/7,548,548,544.25,545,555,7166
2019/8/6,549,549,545.25,545.25,469,7231
2019/8/5,546.75,549.25,544.75,549.25,641,7244
2019/8/2,547.25,549.5,546.25,548.75,1523,7286
2019/8/1,548,548.25,543.25,547,604,6940
2019/7/31,554.25,554.25,547.5,547.75,273,7074
2019/7/30,556.5,556.5,552,554.25,622,7115
2019/7/29,550,557.5,550,556.25,458,7174
2019/7/26,551.5,557,550,550.75,243,7047
2019/7/25,551,553.5,549.75,550.5,960,6933
2019/7/24,551.25,553.75,550,550.25,874,6860
2019/7/23,550.5,555.25,550,550,1232,6517
2019/7/22,554.5,556,550,550,783,6231
2019/7/19,552.5,562.25,552.5,556.5,670,0
2019/7/18,557.25,557.25,552.25,552.5,261,5863
2019/7/17,557.25,559.25,554.25,555.5,292,5838
2019/7/16,561.25,561.25,558,558,461,6391
2019/7/15,571,573,558.75,560.75,401,5744
2019/7/12,569,574.25,568.25,571,444,5696
2019/7/11,542,557.25,538,554.5,1229,14944
2019/7/10,540.5,545.75,539,542,1682,0
2019/7/9,548.25,549,538.75,541,1100,14537
2019/7/8,549.25,551,545.25,546.25,1180,14261
2019/7/5,550.75,553,546,548.25,1585,14045
2019/7/4,551.5,556,549.5,554.25,1096,13617
2019/7/3,551.5,556,549.5,554.25,1096,13617
2019/7/2,555.75,557.25,550.75,551,2087,13380
2019/7/1,567.5,567.5,551.25,558,1639,13575
2019/6/28,573.75,582,560.5,567.5,529,13755
2019/6/27,573.75,581.75,572.5,575.5,1373,13792
2019/6/26,569,576.5,568.75,573.75,1846,13492
2019/6/25,567.25,574.75,567.25,570,1704,12917
2019/6/24,557.75,568.25,555.5,567,1239,12656
2019/6/21,558,560.25,555.75,556.75,963,12559
2019/6/20,559.5,564,556.75,557.5,876,12318
2019/6/19,570,570,558.5,561,1006,12255
2019/6/18,577.75,579,566.25,571.25,1590,12191
2019/6/17,579.75,587.5,577.75,579,871,12115
2019/6/14,584.75,589,578.5,581.25,1834,11893
2019/6/13,583,591,582.25,584.75,1478,11713
2019/6/12,588,593,582.25,584,996,11582
2019/6/11,584.75,588.5,578.75,587.75,800,11293
2019/6/10,586,587.75,581.25,587.5,1903,11081
2019/6/7,583.25,590.75,582.75,587,2078,11048
2019/6/6,571,587.25,571,586.75,1982,11019
2019/6/5,578,584,570,571,1792,11056
2019/6/4,584.75,587.5,577.5,583.75,2189,11180
2019/6/3,574.5,588,574.5,584.25,2348,10933
2019/5/31,582,587,571,572.5,1291,10398
2019/5/30,569.25,584.75,566.25,584.25,1953,10374
2019/5/29,578,585.5,563.25,569,1683,10363
2019/5/28,568.75,578,568.75,574.5,997,9982
2019/5/27,555.75,567.75,555.75,566,748,9703
2019/5/24,555.75,567.75,555.75,566,748,9703
2019/5/23,564,569,552.75,555,689,9695
2019/5/22,563.25,568.5,558.25,563.75,1455,9842
2019/5/21,567,575,561,563.25,1536,9272
2019/5/20,550,568,550,564.5,1175,9124
2019/5/17,547.5,563.25,546.75,548.75,871,8561
2019/5/16,537.75,550.5,537.75,547.25,1036,8112
2019/5/15,545.25,556.25,537.5,537.75,1007,7708
2019/5/14,541.5,551,539,545.25,650,7376
2019/5/13,525.5,529,520.75,526.75,1062,14439
2019/5/10,526.5,529,521.75,525.5,553,14270
2019/5/9,527.25,530,522,525.75,752,14107
2019/5/8,528.25,530.25,525.5,529,979,13925
2019/5/7,524.25,530,518.75,529.5,709,13694
2019/5/6,520.25,524.25,515.25,522.25,930,13562
2019/5/3,529,529,521.75,523,1370,13336
2019/5/2,521.75,532,521.75,529.25,1270,13198
2019/5/1,517.75,523.25,516.5,521,1784,12934
2019/4/30,517.75,521.25,515,516.25,1255,12708
2018/9/14,,557,557,557,0,27
2018/9/13,,569.25,551,551,5,27
2018/9/12,568.5,569.25,551,551,10,24
2018/9/11,563.25,564.25,563.25,564.25,6,24
2018/9/10,562.25,562.25,559.75,559.75,10,24
2018/9/7,549.25,555.25,541.25,555.25,19,26
2018/9/6,562,562,555.75,555.75,10,44
2018/9/5,566,570.5,563,564,130,50
2018/9/4,570.75,573.75,565,573,761,458
2018/9/3,580.25,587,576.25,583.75,1870,1204
2018/8/31,580.25,587,576.25,583.75,1870,1204
2018/8/30,569.25,576.25,557.75,562.25,4883,2507
2018/8/29,554.75,571,553.75,569.5,6067,5054
2018/8/28,555.25,563,552.5,554.5,6437,8514
2018/8/27,572,572,556,556.75,4365,12063
2018/8/24,581,582.25,571.5,572.75,3924,14063
2018/8/23,586,590,579.5,581.75,2940,14546
2018/8/22,588,592.25,584.75,586.25,3729,15310
2018/8/21,594.25,596,586.25,588.75,4682,17136
2018/8/20,608,608,591,594.25,4695,19001
2018/8/17,595,615.25,591,608.5,4841,19239
2018/8/16,583,598.25,582.5,596.25,4164,20176
2018/8/15,595.5,595.5,582.75,583.5,4795,21032
2018/8/14,591.75,598.75,587.5,596.25,5831,22504
2018/8/13,608.5,608.75,590.5,592.75,5401,23150
2018/8/10,627.75,633,606.5,608.75,4369,24087
2018/8/9,630.75,635,623.25,629.75,4059,24630
2018/8/8,626.75,634.5,625.25,632.75,5058,25528
2018/8/7,626,639,623,627.75,4149,26085
2018/8/6,610.25,629.5,610,628.25,5036,26240
2018/8/3,611,619.25,608,612.75,7849,26434
2018/8/2,606.75,635,606.75,610.5,5984,26003
2018/8/1,606,614.25,602.5,608,5983,25515
2018/7/31,599.5,614.5,598,606.25,5243,26382
2018/7/30,595,611,595,601,5222,26904
2018/7/27,584.75,595,581,592.5,9035,27829
2018/7/26,585.5,611.75,582.5,587.75,10405,28329
2018/7/25,554.5,592.5,554.5,587.25,4991,29684
2018/7/24,560.5,565,553.5,554.75,3716,29807
2018/7/23,554.25,567,554.25,562,5629,29847
2018/7/20,536.75,556,536.25,555,2957,30056
2018/7/19,528,537.25,527.25,536.75,3463,30214
2018/7/18,532.75,535.75,527.25,528,3321,30024
2018/7/17,529,537.5,529,533.25,2671,29978
2018/7/16,531.25,531.25,526.5,528.25,3440,29879
2018/7/13,530.5,535,524.5,531.75,5573,29794
2018/7/12,525.5,536.5,523.75,530.5,6976,29649
2018/7/11,537.25,537.25,524.5,525.5,3324,27829
2018/7/10,547.5,547.5,534.75,537.5,2376,27612
2018/7/9,558.25,558.5,547.5,548,3358,27838
2018/7/6,546.5,560,546.5,558.25,3668,27814
2018/7/5,538.75,555.25,538.75,547.5,2331,27967
2018/7/4,527.75,538.75,527.75,535.25,4505,27590
2018/7/3,527.75,538.75,527.75,535.25,4505,27590
2018/7/2,536.75,544.25,525.75,527,10089,26963
2018/6/29,537.5,559,535.25,536.75,7790,26364
2018/6/28,542.5,543.5,535.75,537.5,7351,26301
2018/6/27,545.5,550,540.5,541.25,8193,25954
2018/6/26,551.5,556.25,544.25,545.5,6792,25381
2018/6/25,561,562.5,551,551.25,5273,25247
2018/6/22,564.75,567.75,560,561,4336,25220
2018/6/21,564.25,572.75,562.25,564.75,4593,24321
2018/6/20,560,569.5,559.25,563.25,7249,23338
2018/6/19,572,573.5,554.75,560.5,5416,22902
2018/6/18,580.25,583,571.25,572,5034,0
2018/6/15,592,592,580,581,5741,21678
2018/6/14,598.25,598.5,587.25,589.75,5429,20414
2018/6/13,604.5,604.75,596,597.25,4124,19186
2018/6/12,603.5,609.25,600,604.5,3950,18392
2018/6/11,604,608.25,600.25,601.5,3011,18449
2018/6/8,608.25,611.5,600.75,604,3834,16892
2018/6/7,609,620,606.75,607.5,3043,16173
2018/6/6,606,616.75,605.25,607.5,2187,15947
2018/6/5,604.5,613.5,603,606,3320,15816
2018/6/4,612,612.25,601,602.5,2796,15271
2018/6/1,619.25,620.75,611.75,612.75,2765,14508
2018/5/31,620,628.75,618.5,619.75,3249,14173
2018/5/30,635,635.5,618.5,619.25,3855,14807
2018/5/29,650.25,654.5,631.5,635.75,3309,13989
2018/5/28,639.25,650,638.75,648.75,3434,13260
2018/5/25,639.25,650,638.75,648.75,3434,13260
2018/5/24,645.25,653.75,638,639.75,3721,12888
2018/5/23,638.25,649.75,637,646.75,2580,12716
2018/5/22,627.25,645.75,626.5,638.75,1966,12502
2018/5/21,633.25,638.5,625,628.5,3063,12404
2018/5/18,620.5,634,620.5,633.25,1346,11825
2018/5/17,619.75,626,618,620.5,864,11767
2018/5/16,613.25,620.25,613.25,617.75,983,11653
2018/5/15,609.5,614.75,607,613.25,1065,11632
2018/5/14,611.75,611.75,607.25,608.75,1061,11600
2018/5/11,614,615,609.25,611.75,813,11472
2018/5/10,619.5,620,611.75,615.75,1609,11410
2018/5/9,621.75,622.25,613.75,617.75,1114,11547
2018/5/8,616.5,624.5,616,621,1129,11546
2018/5/7,626.25,627,615,618.25,1712,11382
2018/5/4,635,635.75,626.25,629,1550,11116
2018/5/3,628.75,637,623.75,636.5,1506,11278
2018/5/2,627,632,625.5,630.25,1442,11385
2018/5/1,621,629.75,616,629.25,1360,11094
2018/4/30,616.75,626.25,616.25,621,2527,10926
2018/4/27,611,616.5,600.75,614.25,1556,10735
2018/4/26,613.75,619.25,607.25,610.75,2406,10814
